"","imdbId","movieId","title","genres","tmdbId","adult","overview","popularity","poster_path"
"6989","tt0259207",3890,"Back Stage (2000)","Documentary",137236,"False","If you ever wanted to know what really goes on backstage, this is the definitive inside look - uncut and uncensored. Complete with on-stage performances you'll see an intimate view of what life is like at one of the biggest Rap Concert tours of all time. It shows life on the road, in hotels and off stage in a way you've never seen before.","0.363422","http://image.tmdb.org/t/p/w185//3qzwUU2qoZE6hAEf96wIA8Te65H.jpg"
"6990","tt0259288",5127,"Dragonfly (2002)","Drama|Fantasy|Mystery|Romance|Thriller",10052,"False","A grieving doctor is being contacted by his late wife through his patients near death experiences.","4.924078","http://image.tmdb.org/t/p/w185//gs3fFBoiEaExy5x3m5yAQpmVhXs.jpg"
"6991","tt0259324",51077,"Ghost Rider (2007)","Action|Fantasy|Thriller",1250,"False","In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.","11.902354","http://image.tmdb.org/t/p/w185//jnllnSq8u4d1oQPU7PsoAHD6bLU.jpg"
"6992","tt0259393",4978,"Lantana (2001)","Drama|Mystery|Thriller",9523,"False","Plagued with grief over the murder of her daughter, Valerie Somers suspects that her husband John is cheating on her. When Valerie disappears, Detective Leon Zat attempts to solve the mystery of her absence. A complex web of love, sex and deceit emerges -- drawing in four related couples whose various partners are distrustful and suspicious about each other's involvement.","2.994899","http://image.tmdb.org/t/p/w185//92vuS3uTXkT7GvO5WAJH0YHfbfC.jpg"
"6993","tt0259446",5299,"My Big Fat Greek Wedding (2002)","Comedy|Romance",8346,"False","A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.","6.719949","http://image.tmdb.org/t/p/w185//vqGs8K6MdMHVPMTgMhzKHBVgu0t.jpg"
"6994","tt0259685",7846,"Tremors 3: Back to Perfection (2001)","Comedy|Horror|Sci-Fi",10829,"False","Burt Gummer returns home to Perfection, Nev., to find that the town of terror has become a theme park, and when the simulated giant worm attacks turn real, the survivalist must battle the creatures once again. Gummer pits his impressive knowledge of weaponry against the newest and deadliest generation of flesh-eating graboids, with help from two young entrepreneurs.","10.191148","http://image.tmdb.org/t/p/w185//cC9z8aQMtuxdTfvRzM9MHGCo8A1.jpg"
"6995","tt0259711",4975,"Vanilla Sky (2001)","Mystery|Romance|Sci-Fi|Thriller",1903,"False","David Aames (Tom Cruise) has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia (Penelope Cruz), his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.","10.071057","http://image.tmdb.org/t/p/w185//ujMy9P4VczTW9YSpAM31uqdOMpz.jpg"
"6996","tt0259974",3945,"Digimon: The Movie (2000)","Adventure|Animation|Children",20455,"False","The first story focused on Tai and Kari Kamiya four years before their adventure in the Digital World. It shows their first encounter with Digimon and what happened to them (as well as the other children). Tai and Kari wake one morning to find a Digi-Egg that came out of their computer the night before and the egg soon hatches, revealing a Botamon. The Digimon then evolves into Koromon and then Agumon (not the same one that became friends with Tai in the series, and yet, somehow, both Koromon and Kari remember each other), who then goes out and unintentionally destroys a good part of the neighborhood with Kari riding on his back. A second Digi-Egg appears in the sky to reveal an evil digimon, Parrotmon. Agumon then Digivolves to Greymon but isn't strong enough to beat Parrotmon and is knocked out. Tai grabs Kari's whistle and wakes up Greymon, who defeats Parrotmon and disappears with him.","5.300501","http://image.tmdb.org/t/p/w185//1VVJoSgGLxRE0DGDIE8eztOjUXv.jpg"
"6997","tt0260414",6706,"Taking Sides (2001)","Drama",31094,"False","A tale based on the life of Wilhelm Furtwangler, the controversial conductor of the Berlin Philharmonic whose tenure coincided with the controversial Nazi era. One of the most spectacular and renowned conductors of the 30s, Furtwangler's reputation rivaled that of Toscanini's. After the war, he was investigated as part of the Allies' de-Nazification programme. In the bombed-out Berlin of the immediate post-war period, the Allies slowly bring law and order--and justice--to bear on an occupied Germany. An American major is given the Furtwangler file, and is told to find everything he can and to prosecute the man ruthlessly. Tough and hard-nosed, Major Steve Arnold sets out to investigate a world of which he knows nothing. Orchestra members vouch for Furtwangler's morality--he did what he could to protect Jewish players from his orchestra. To the Germans, deeply respectful of their musical heritage, Furtwangler was a demigod; to Major Arnold, he is just a lying, weak-willed Nazi.","5.760896","http://image.tmdb.org/t/p/w185//3YtVOY74c6uiZYFS2ydnS7oEPEr.jpg"
"6998","tt0260866",4814,"Don't Say a Word (2001)","Thriller",12103,"False","When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret..","6.824871","http://image.tmdb.org/t/p/w185//mGzwDtIEueaoyzBiGlfiAZACUC5.jpg"
"6999","tt02608732",100745,"TPB AFK: The Pirate Bay Away from Keyboard (2013)","Documentary",50275,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7000","tt0260991",27397,"Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000)","Crime|Drama|Mystery|Thriller|War",2440,"False","In the DMZ separating North and South Korea, two North Korean soldiers have been killed, supposedly by one South Korean soldier. But the 11 bullets found in the bodies, together with the 5 remaining bullets in the assassin's magazine clip, amount to 16 bullets for a gun that should normally hold 15 bullets. The investigating Swiss/Swedish team from the neutral countries overseeing the DMZ suspects that another, unknown party was involved - all of which points to some sort of cover up. The truth is much simpler and much more tragic.","10.187128","http://image.tmdb.org/t/p/w185//iTB01AX6We1h8CAJql55dUyvSWq.jpg"
"7001","tt0261066",4968,"Piñero (2001)","Drama",55479,"False","""Piñero"" tells the story of the explosive life of a Latino icon, the poet-playwright-actor Miguel Piñero, whose urban poetry is recognized as a pre-cursor to rap and hip-hop. After doing time in hard-core Sing-Sing for petty thefts and drug dealing, Piñero's prison experiences developed into the 1974 Tony-nominated play Short Eyes. The resulting notoriety and fame was too much for the Latino bad-boy genius who retreated to the darker corners of New York City.","0.362429","http://image.tmdb.org/t/p/w185//xBvdRm2WOr0OCZRVMAkPJDENMXx.jpg"
"7002","tt0261392",4734,"Jay and Silent Bob Strike Back (2001)","Adventure|Comedy",2294,"False","When Jay and Silent Bob learn that their comic-book alter egos, Bluntman and Chronic, have been sold to Hollywood as part of a big-screen movie that leaves them out of any royalties, the pair travels to Tinseltown to sabotage the production.","11.619446","http://image.tmdb.org/t/p/w185//8xI9g6su8aKwg3Nk5qUnS025NyA.jpg"
"7003","tt02616880",106011,"Blue Umbrella, The (2013)","Animation",200481,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7004","tt02617828",116660,"Free Fall (2013)","Drama",167581,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7005","tt0261983",4725,"Session 9 (2001)","Horror|Thriller",10972,"False","Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.","14.242234","http://image.tmdb.org/t/p/w185//mWwrWhPHiHSoCWUkYcq4GplRF6V.jpg"
"7006","tt02623502",129009,"Getting Go, the Go Doc Project (2013)","Drama",170750,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7007","tt0262396",5901,"Empire (2002)","Crime|Drama",13369,"False","A big time drug dealer Victor Rosa is looking to get out of the game and sees his chance with a big deal with a new friend who happens to be a Wall St. stockbroker. Thinking this will be his chance to go out on top Victor soon finds out that he has been double crossed and his last option is to get revenge.","2.148655","http://image.tmdb.org/t/p/w185//rTsf1SrEZJsSYAvxiReVOYTJGiB.jpg"
"7008","tt0262432",5258,"George Washington (2000)","Drama",18292,"False","A delicately told and deceptively simple story of a group of children in a depressed small town who band together to cover up a tragic mistake.","2.745074","http://image.tmdb.org/t/p/w185//i9vynOXKFg335C4fVdbvohy9Te7.jpg"
"7009","tt02634236",130980,"The Day That Lasted 21 Years (2012)","Documentary",137221,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7010","tt0263438",139620,"Everything's Gonna Be Great (1998)","Adventure|Children|Comedy|Drama",81549,"False","When Altan swipes prescription drugs from his brother Nuri's pharmacy, they soon find themselves on a dangerous but funny road trip to get rid of the stuff and escape the mafiosi Altan tried to double-cross. Along the way, the brother who are compete opposites finally bond.","0.750959","http://image.tmdb.org/t/p/w185//8c78Mtto159WzOVqWEGQrrdb5UX.jpg"
"7011","tt0263488",4744,"Jeepers Creepers (2001)","Horror",8922,"False","A college-age brother and sister get more than they bargained for on their road trip home from spring break. When the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. Bad move! Opening a Pandora's Box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit.","10.414363","http://image.tmdb.org/t/p/w185//gaIiibMDw95MDT0QtpwMCFDSyQO.jpg"
"7012","tt0263671",6384,"Love the Hard Way (2001)","Crime|Drama|Romance",39125,"False","Claire, a brilliant student, seeks answers to the meaning of life in the calm of her biology laboratory. One day, she meets a mysterious young man, Jack, at the cinema, and is intrigued by his style, assurance and audacity. Apart from his artistic activities, Jack has a regular scam going, ripping off foreign businessmen with his loyal mate Charlie and two actresses. But his tough guy exterior conceals a secret passion for old books, and he dreams of writing a novel one day. Jack falls hard for Claire's purity and curiosity. An unusual romance develops between them. But Jack is scared of their growing intimacy and rejects Claire, withdrawing into his shell. Abandoned and confused, Claire gradually begins to neglect her studies and embarks on a spiraling course of self-destruction, whilst Jack, who tries to ignore her, concentrates on his criminal activities. However, a sharp detective, named Linda Fox, is following his dodgy tracks.","1.955042","http://image.tmdb.org/t/p/w185//vGQ9y9oh9eTpcgt2KrEBq4QChM0.jpg"
"7013","tt02637276",135861,"Ted 2 (2015)","Comedy",214756,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7014","tt0263734",5829,"Men with Brooms (2002)","Comedy|Drama|Romance",34341,"False","A witty and clever comedy that follows four longtime curling friends reunited by the last wishes of their recently deceased coach and set out to win the Golden Broom. Realising that the out of shape crew will be hard-pressed to win without a coach, Cutter swallows his pride and calls upon a retired curling champion - his estranged father. Now, these men with brooms, along with their new eccentric coach and Cutter's new romantic interest Amy, set off on a comedic journey which takes them from frozen lakes to huge arenas, searching for perfect stones, lost loves and second chances.","1.418177","http://image.tmdb.org/t/p/w185//p17H0Dt7i7310uGrA7Pvyx6Oj5K.jpg"
"7015","tt02638144",122888,"Ben-hur (2016)","(no genres listed)",271969,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7016","tt02639344",115174,"Love Is Strange (2014)","Drama",244268,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7017","tt0264150",6252,"View from the Top (2003)","Comedy|Romance",11523,"False","A small-town woman tries to achieve her goal of becoming a flight attendant.","5.506354","http://image.tmdb.org/t/p/w185//814bbCG15mlt2qjaesO1IOtdiHD.jpg"
"7018","tt0264395",6263,"Basic (2003)","Drama|Thriller|War",10782,"False","A DEA agent investigates the disappearance of a legendary Army ranger drill sergeant and several of his cadets during a training exercise gone severely awry.","14.327717","http://image.tmdb.org/t/p/w185//9Q2SBtfA3pceh5rjB8CfQImY78H.jpg"
"7019","tt0264464",5989,"Catch Me If You Can (2002)","Crime|Drama",640,"False","A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.","19.833077","http://image.tmdb.org/t/p/w185//MywWCQGJNUr5kivAQ7eseCG7rm.jpg"
"7020","tt0264472",5293,"Changing Lanes (2002)","Drama|Thriller",1537,"False","A rush-hour fender-bender on New York City's crowded FDR Drive, under most circumstances, wouldn't set off a chain reaction that could decimate two people's lives. But on this day, at this time, a minor collision will turn two complete strangers into vicious adversaries. Their means of destroying each other might be different, but their goals, ultimately, will be the same: Each will systematically try to dismantle the other's life in a reckless effort to reclaim something he has lost.","7.81862","http://image.tmdb.org/t/p/w185//dCTVH1kl3aIkUmWpMT5STLAwsPs.jpg"
"7021","tt0264578",4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)","Documentary",32567,"False","Documentary on the Shackleton Antartic expedition. A retelling of Sir Ernest Shackleton's ill-fated expedition to Antarctica in and the crew of his vessel 'The Endurance', which was trapped in the ice floes and frigid open ocean of the Antarctic in 1914. Shackleton decided, with many of his crew injured and weak from exposure and starvation, to take a team of his fittest men and attempt to find help. Setting out in appalling conditions with hopelessly inadequate equipment, they endured all weather and terrain and finally reached safety. Persuading a local team of his confidence that the abandoned team would still be alive, he set out again to find them. After almost 2 years trapped on the ice, all members of the crew were finally rescued.","1.079975","http://image.tmdb.org/t/p/w185//1qJOaqHpYNVhMxW8Z5gvaJFF6zM.jpg"
"7022","tt0264616",5294,"Frailty (2001)","Crime|Drama|Thriller",12149,"False","A man confesses to an FBI agent his family's story of how his religious fanatic father's visions lead to a series of murders to destroy supposed ""demons.""","7.397953","http://image.tmdb.org/t/p/w185//z5EhMVaY7lVzNjYp8rK7Y3IJ11s.jpg"
"7023","tt0264761",5222,"Kissing Jessica Stein (2001)","Comedy|Romance",15647,"False","Jessica, a Jewish copy editor living and working in New York City, is plagued by failed blind dates with men, and decides to answer a newspaper's personal advertisement. The advertisement has been placed by 'lesbian-curious' Helen Cooper, a thirtysomething art gallerist.","3.374229","http://image.tmdb.org/t/p/w185//tIO7bQuhAFF2VMxlM1H3exYcjQ6.jpg"
"7024","tt0264796",4880,"Life as a House (2001)","Drama",11457,"False","When a man is diagnosed with terminal cancer, he takes custody of his misanthropic teenage son, for whom quality time means getting high, engaging in small-time prostitution, and avoiding his father.","4.145598","http://image.tmdb.org/t/p/w185//5kSvz6yAeFfxF7yjKFRKOalzaQO.jpg"
"7025","tt0264935",5312,"Murder by Numbers (2002)","Crime|Thriller",11892,"False","Tenacious homicide detective Cassie Mayweather and her still-green partner are working a murder case, attempting to profile two malevolently brilliant young men: cold, calculating killers whose dark secrets might explain their crimes.","9.645801","http://image.tmdb.org/t/p/w185//zL2aUMe2haBikOZSxmndSDD4qi.jpg"
"7026","tt02649554",130576,"Midnight Special (2015)","Drama|Sci-Fi",245703,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7027","tt0265029",4639,"America's Sweethearts (2001)","Comedy|Romance",11467,"False","In the midst of a nasty public breakup of married movie stars, a studio publicist scrambles to put a cap on the escalating situation as the couple's latest film has found it's only print kidnapped by the director.","6.468538","http://image.tmdb.org/t/p/w185//zggrMP2Jay25WwzZJxDSRV3OPZX.jpg"
"7028","tt0265086",5010,"Black Hawk Down (2001)","Action|Drama|War",855,"False","When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.","10.064446","http://image.tmdb.org/t/p/w185//yUzQ4r3q1Dy0bUAkMvUIwf0rPpR.jpg"
"7029","tt0265087",4899,"Black Knight (2001)","Adventure|Comedy|Fantasy",11469,"False","Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After sustaining a blow to the head, he awakens to find himself in 14th century England.","9.37044","http://image.tmdb.org/t/p/w185//rvg5bUUQsWsB8Vbn0rFSoC6uWzH.jpg"
"7030","tt0265116",6056,"Chaos (2001)","Comedy|Crime|Drama",44164,"False","A bourgeois couple, modern yet conventional. One night by accident, a young prostitute barges into their lives. Hounded down, beaten up, threatened, she will continue to struggle, with the help of a well off lady, first for her survival-her resurrection-then for her dignity and freedom. Stormy encounters for everyone involved.","0.405032","http://image.tmdb.org/t/p/w185//4ztFl82Bo0GejLIDEkibU94dybK.jpg"
"7031","tt0265208",7346,"Girl Next Door, The (2004)","Comedy|Romance",10591,"False","Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.","13.083718","http://image.tmdb.org/t/p/w185//lWybRfPlUCKKOaYFSjY67pNhkxa.jpg"
"7032","tt0265298",5092,"Big Fat Liar (2002)","Children|Comedy",11870,"False","Fourteen-year-old Jason Shepherd (Muniz) has a reputation for stretching the truth. So, when big-time Hollywood producer Marty Wolf (Paul Giamatti) steals his class paper and turns it into a smash movie, no one believes Jason's latest tall tale! On a cross-country adventure to set the record straight, Jason and best friend Kaylee (Bynes) devise a high-tech plan to squeeze the truth out of Wolf.","4.643981","http://image.tmdb.org/t/p/w185//zpySeXpqmMXp9Fs6Znjkjs0Nzti.jpg"
"7033","tt0265343",5135,"Monsoon Wedding (2001)","Comedy|Romance",480,"False","From an exciting Indian wedding comes a relationship from two different times not only showing the modern but also the traditional. Different characters and stories interact with each other in director Mira Nair film where she used an Indian-American production to illustrate these themes modern day Indians are very familiar with.","10.625504","http://image.tmdb.org/t/p/w185//2LysDwqhK0GlGtQqjPCiDeiBoqU.jpg"
"7034","tt0265349",5065,"Mothman Prophecies, The (2002)","Drama|Fantasy|Horror|Mystery|Thriller",2637,"False","Reporter John Klein is plunged into a world of impossible terror and unthinkable chaos when fate draws him to a sleepy West Virginia town whose residents are being visited by a great winged shape that sows hideous nightmares and fevered visions.","8.50563","http://image.tmdb.org/t/p/w185//746O4Rn8TKRp2UZoenD4dgwmKMj.jpg"
"7035","tt0265459",5528,"One Hour Photo (2002)","Drama|Thriller",9357,"False","Sy ""the photo guy"" Parrish has lovingly developed photos for the Yorkin family since their son was a baby. But as the Yorkins' lives become fuller, Sy's only seems lonelier, until he eventually believes he's part of their family. When ""Uncle"" Sy's picture-perfect fantasy collides with an ugly dose of reality, what happens next ""has the spine-tingling elements of the best psychological thrillers!""","10.753445","http://image.tmdb.org/t/p/w185//6ke85Kb6aX8RunZLwKpXCKYO9xv.jpg"
"7036","tt0265662",5267,"Rookie, The (2002)","Drama",14635,"False","Jim Morris never made it out of the minor leagues before a shoulder injury ended his pitching career twelve years ago. Now a married-with-children high-school chemistry teacher and baseball coach in Texas, Jim's team makes a deal with him: if they win the district championship, Jim will try out with a major-league organization. The bet proves incentive enough for the team, and they go from worst to first, making it to state for the first time in the history of the school. Jim, forced to live up to his end of the deal, is nearly laughed off the try-out field--until he gets onto the mound, where he confounds the scouts (and himself) by clocking successive 98 mph fastballs, good enough for a minor-league contract with the Tampa Bay Devil Rays. Jim's still got a lot of pitches to throw before he makes it to The Show, but with his big-league dreams revived, there's no telling where he could go.","10.991137","http://image.tmdb.org/t/p/w185//aO0L75MI629IhgKE6zVds82X5Ei.jpg"
"7037","tt0265666",4979,"Royal Tenenbaums, The (2001)","Comedy|Drama",9428,"False","An estranged family of former child prodigies reunites when their father announces he has a terminal illness.","9.707542","http://image.tmdb.org/t/p/w185//sNlz540u565f0fGK6CB0379cIJE.jpg"
"7038","tt0265713",5095,"Scotland, Pa. (2001)","Comedy|Crime",27593,"False","Joe McBeth is a hard-working but unambitious doofus who toils at a hamburger stand alongside his wife Pat, who has much smarter. Pat believes she could do better with the place than their boss Norm is doing, so she plans to usurp Norm, convincing Mac to rob the restaurant's safe and then murder Norm, using the robbery as a way of throwing the cops off their trail.","3.227759","http://image.tmdb.org/t/p/w185//z6AOb26at7WwQygeyijrpNqqtVR.jpg"
"7039","tt0265808",5573,"Stealing Harvard (2002)","Comedy|Crime",12770,"False","John and his girlfriend have vowed to marry once they save $30,000 for their dream house. But the minute they achieve their financial goal, John finds out his niece has been accepted at Harvard, and he's reminded of his promise to pay for her tuition (nearly $30,000). John's friend Duff convinces him to turn to petty crime to make the payment … but Duff's hare-brained schemes spin quickly out of control.","7.272325","http://image.tmdb.org/t/p/w185//oRq0TUgTXojj1wauu9AtQB9uAg.jpg"
"7040","tt0265930",5503,"Last Kiss, The (Ultimo bacio, L') (2001)","Comedy|Drama|Romance",12308,"False","Giulia (Giovanna Mezzogiorno) and Carlo (Stefano Accorsi) have been happy together for three years, but Giulia's announcement that she is pregnant sends him into a secret panic. Terrified at his imminent entry into the adult world of irreversible responsibilities, Carlo finds himself tempted by a bewitching 18 year old girl, Francesca (Martina Stella), whom he meets by chance at a wedding. The possibility of one last youthful crazy fling before the impending prison of parenthood proves to be too attractive to resist.","5.50323","http://image.tmdb.org/t/p/w185//gX9K6ZjTpBiTTx86RlNGFyoUjKA.jpg"
"7041","tt02660888",135569,"Star Trek 3 (2016)","Action|Adventure|Sci-Fi",188927,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7042","tt0266308",7022,"Battle Royale (Batoru rowaiaru) (2000)","Action|Drama|Horror|Thriller",3176,"False","In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.","12.701098","http://image.tmdb.org/t/p/w185//4J5hW5wwT20hYSEPfxvfxNLjHcg.jpg"
"7043","tt0266391",5297,"Cat's Meow, The (2002)","Drama|Thriller",35080,"False","Semi-true story of the Hollywood murder that occurred at a star-studded gathering aboard William Randolph Hearst's yacht in 1924.","13.546984","http://image.tmdb.org/t/p/w185//vozeOua6qM1LiM7yyhuypc3MWst.jpg"
"7044","tt0266425",27410,"Conspiracy (2001)","Drama|War",12900,"False","The historical recreation of the 1942 Wannsee Conference, in which Nazi and SS leaders gathered in a Berlin suburb to discuss the ""Final Solution to the Jewish Question"". Lead by SS-General Reinhard Heydrich, this group of high ranking German officials came to the historic and far reaching decision that the Jews of Europe were to be exterminated in what would come to be known as the Holocaust.","4.633229","http://image.tmdb.org/t/p/w185//lW9ZoosdJsJgea4SW1TAcRgJW0v.jpg"
"7045","tt0266452",5265,"Death to Smoochy (2002)","Comedy|Crime|Drama",9275,"False","Tells the story of Rainbow Randolph, the corrupt, costumed star of a popular children's TV show, who is fired over a bribery scandal and replaced by squeaky-clean Smoochy, a puffy fuscia rhinoceros. As Smoochy catapults to fame - scoring hit ratings and the affections of a network executive - Randolph makes the unsuspecting rhino the target of his numerous outrageous attempts to exact revenge and reclaim his status as America's sweetheart.","8.127591","http://image.tmdb.org/t/p/w185//kF73OhS7KJe7xQBclbyR6uJGbj0.jpg"
"7046","tt0266489",6763,"Duplex (2003)","Comedy|Crime",7288,"False","When a young couple buys their dream home, they have no idea what the sweet little old lady upstairs is going to put them through!","12.160363","http://image.tmdb.org/t/p/w185//rFtYcCd21ML6s0EuGMEuojFvz3B.jpg"
"7047","tt0266543",6377,"Finding Nemo (2003)","Adventure|Animation|Children|Comedy",12,"False","Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.","25.497794","http://image.tmdb.org/t/p/w185//syPWyeeqzTQIxjIUaIFI7d0TyEY.jpg"
"7048","tt0266697",6874,"Kill Bill: Vol. 1 (2003)","Action|Crime|Thriller",24,"False","An assassin is shot at the altar by her ruthless employer, Bill and other members of their assassination circle – but 'The Bride' lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.","25.261865","http://image.tmdb.org/t/p/w185//97fNAi62HawGjWru7PvVmF7RAbU.jpg"
"7049","tt02667380",158956,"Kill Command (2016)","Action|Horror|Sci-Fi",384798,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7050","tt0266860",4241,"Pokémon 3: The Movie (2001)","Animation|Children",10991,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7051","tt0266915",4701,"Rush Hour 2 (2001)","Action|Comedy",5175,"False","It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.","8.345985","http://image.tmdb.org/t/p/w185//kFeK17ZSogSxRxuupTxZ6PGklbj.jpg"
"7052","tt02669336",115680,"Time Lapse (2014)","Crime|Drama|Sci-Fi|Thriller",273271,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7053","tt0266971",6207,"Slaughter Rule, The (2002)","Drama",21801,"False","A young man finds solace with a young woman, his mother, and a high-school football coach who recruits him to quarterback a six-man team.","3.406102","http://image.tmdb.org/t/p/w185//l39vqAh57UjA0c5vBJUUPyuqz32.jpg"
"7054","tt0266987",4901,"Spy Game (2001)","Action|Crime|Drama|Thriller",1535,"False","Veteran spy Nathan Muir is on the verge of retiring from the CIA when he learns that his one-time protégé and close friend, Tom Bishop, is a political prisoner sentenced to die in Beijing. Although their friendship has been marred by bad blood and resentment, Muir agrees to take on the most dangerous mission of his career and rescue Bishop.","18.186839","http://image.tmdb.org/t/p/w185//hsb8hBeU3tkTX8SUYW6YYw6JPYD.jpg"
"7055","tt0267116",40226,"Wild Zero (2000)","Action|Comedy|Horror|Romance|Sci-Fi",16231,"False","Only legendary Japanese garage rock band Guitar Wolf can stand between a race of aliens from destroying earth with an army of zombies.","0.869181","http://image.tmdb.org/t/p/w185//tEWL5oVaoHb9CnditO5yXW4lHnk.jpg"
"7056","tt0267248",5677,"Abandon (2002)","Drama|Thriller",15992,"False","A psychological thriller about a senior at one of America's most prestigious universities. Under enormous pressure to complete her thesis and earn a top job at one of the world's most competitive consulting firms, Katie is still coping with the sudden unexplained disappearance of her first love two years prior. As the investigation continues, Katie is forced to choose between past passions and new possibilities, even as new facts are uncovered.","3.485213","http://image.tmdb.org/t/p/w185//boUVtx1o57qsy9rkdXxI4ExHLnP.jpg"
"7057","tt0267287",6790,"Avalon (2001)","Drama|Fantasy|Sci-Fi",10881,"False","In a future world, young people are increasingly becoming addicted to an illegal (and potentially deadly) battle simulation game called Avalon. When Ash, a star player, hears of rumors that a more advanced level of the game exists somewhere, she gives up her loner ways and joins a gang of explorers. Even if she finds the gateway to the next level, will she ever be able to come back to reality?","5.019679","http://image.tmdb.org/t/p/w185//6r6LjdPVIRBqzQW0umjHA1JEItl.jpg"
"7058","tt02674426",152017,"Me Before You (2016)","Drama|Romance",296096,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7059","tt02674430",159972,"Approaching the Unknown (2016)","Drama|Sci-Fi|Thriller",328429,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7060","tt0267626",5479,"K-19: The Widowmaker (2002)","Action|Adventure|Drama|Thriller",8665,"False","When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.","7.718723","http://image.tmdb.org/t/p/w185//5JxDeglx5aLaXgkutINmkeOujXa.jpg"
"7061","tt0267804",4887,"One, The (2001)","Action|Sci-Fi|Thriller",10796,"False","A sheriff's deputy fights an alternate universe version of himself who grows stronger with each alternate self he kills.","9.769047","http://image.tmdb.org/t/p/w185//baw9Zdb1zJDWs4iJBrmfWKnx62p.jpg"
"7062","tt0267891",42013,"Ringer, The (2005)","Comedy",9927,"False","Pressured by a greedy uncle (Brian Cox) and a pile of debt, lovable loser Steve Barker (Knoxville) resorts to an unthinkable, contemptible, just-crazy-enough-to-work scheme. He pretends to be mentally challenged to rig the upcoming Special Olympics and bring home the gold. But when Steve's fellow competitors get wise to the con, they inspire him to rise to the greatest challenge of all: becoming a better person.","9.605509","http://image.tmdb.org/t/p/w185//AuqPA96KfZBjiFoBotMiDQ9mdOL.jpg"
"7063","tt02679042",133195,"Hitman: Agent 47 (2015)","Action|Crime|Thriller",249070,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
